osmid,y,x,street_count,highway,railway,ref,junction,geometry
61845669,48.1781305,16.3313498,4,,,,,POINT (16.3313498 48.1781305)
61845674,48.1788274,16.3312909,4,,,,,POINT (16.3312909 48.1788274)
61845760,48.1783253,16.327987,3,,,,,POINT (16.327987 48.1783253)
61846010,48.1771703,16.3277398,4,,,,,POINT (16.3277398 48.1771703)
61846013,48.1773026,16.3264654,4,traffic_signals,,,,POINT (16.3264654 48.1773026)
61846019,48.1769272,16.3300611,1,,,,,POINT (16.3300611 48.1769272)
61846236,48.1743314,16.3292474,3,,,,,POINT (16.3292474 48.1743314)
61846238,48.177042,16.3289891,4,,,,,POINT (16.3289891 48.177042)
61846239,48.1782385,16.3288375,4,,,,,POINT (16.3288375 48.1782385)
61846430,48.1758059,16.3234702,3,,,,,POINT (16.3234702 48.1758059)
61846438,48.1748143,16.3232546,3,,,,,POINT (16.3232546 48.1748143)
61846777,48.1777322,16.322301,4,,,,,POINT (16.322301 48.1777322)
61846782,48.1768307,16.3221157,3,,,,,POINT (16.3221157 48.1768307)
61847366,48.1789374,16.320778,3,,,,,POINT (16.320778 48.1789374)
61847367,48.1787915,16.3225146,4,,,,,POINT (16.3225146 48.1787915)
61847368,48.1786621,16.324033,4,traffic_signals,,,,POINT (16.324033 48.1786621)
61847369,48.178431,16.3266683,4,traffic_signals,,,,POINT (16.3266683 48.178431)
61847563,48.1797383,16.3208783,3,,,,,POINT (16.3208783 48.1797383)
61847566,48.1794445,16.3241926,4,,,,,POINT (16.3241926 48.1794445)
61847567,48.1792418,16.3268216,4,,,,,POINT (16.3268216 48.1792418)
61847577,48.1795832,16.322668,4,,,,,POINT (16.322668 48.1795832)
61847693,48.1805864,16.3209821,3,,,,,POINT (16.3209821 48.1805864)
61848321,48.1801899,16.3311703,4,,,,,POINT (16.3311703 48.1801899)
61848324,48.1801967,16.3327504,3,,,,,POINT (16.3327504 48.1801967)
61848330,48.1800066,16.3269789,4,traffic_signals,,,,POINT (16.3269789 48.1800066)
61848577,48.1828842,16.3245581,3,,,,,POINT (16.3245581 48.1828842)
61849025,48.1818566,16.3217492,4,,,,,POINT (16.3217492 48.1818566)
61849337,48.1778107,16.3215325,3,,,,,POINT (16.3215325 48.1778107)
61849341,48.1796558,16.3218575,4,,,,,POINT (16.3218575 48.1796558)
61849347,48.1788564,16.3217227,4,,,,,POINT (16.3217227 48.1788564)
61849353,48.180504,16.3219994,3,,,,,POINT (16.3219994 48.180504)
61850478,48.1571868,16.3328485,5,,,,,POINT (16.3328485 48.1571868)
61851269,48.1660658,16.3292085,1,,,,,POINT (16.3292085 48.1660658)
61851283,48.165195,16.333643,3,,,,,POINT (16.333643 48.165195)
61852852,48.143957,16.3252198,3,,,,,POINT (16.3252198 48.143957)
61852861,48.1522335,16.3294148,3,,,,,POINT (16.3294148 48.1522335)
61853507,48.1520147,16.33057,3,,,,,POINT (16.33057 48.1520147)
61853708,48.143247,16.3263473,4,,,,,POINT (16.3263473 48.143247)
61853709,48.1431969,16.3286379,3,,,,,POINT (16.3286379 48.1431969)
61853930,48.1425309,16.3262364,4,,,,,POINT (16.3262364 48.1425309)
61853931,48.1424966,16.3280731,3,,,,,POINT (16.3280731 48.1424966)
61854171,48.1418542,16.3261305,4,,,,,POINT (16.3261305 48.1418542)
61854176,48.1463596,16.3311509,3,,,,,POINT (16.3311509 48.1463596)
61854422,48.1461412,16.3223921,4,,,,,POINT (16.3223921 48.1461412)
61854431,48.1446153,16.3297798,3,,,,,POINT (16.3297798 48.1446153)
61854443,48.1452835,16.327273,4,,,,,POINT (16.327273 48.1452835)
61854447,48.1455708,16.326169,4,,,,,POINT (16.326169 48.1455708)
61854455,48.1459752,16.3246091,4,,,,,POINT (16.3246091 48.1459752)
61854691,48.1439344,16.3264578,4,,,,,POINT (16.3264578 48.1439344)
61855020,48.1482548,16.3229626,3,,,,,POINT (16.3229626 48.1482548)
61855023,48.1475027,16.3272993,4,,,,,POINT (16.3272993 48.1475027)
61855026,48.1472067,16.328428,4,,,,,POINT (16.328428 48.1472067)
61855043,48.1479048,16.3257366,4,,,,,POINT (16.3257366 48.1479048)
61855715,48.1449722,16.3284332,3,,,,,POINT (16.3284332 48.1449722)
61855717,48.1469061,16.3295766,4,,,,,POINT (16.3295766 48.1469061)
61855721,48.1517999,16.3317748,3,,,,,POINT (16.3317748 48.1517999)
61855954,48.1494347,16.3239599,3,,,,,POINT (16.3239599 48.1494347)
61855956,48.1490441,16.3264058,4,,,,,POINT (16.3264058 48.1490441)
61855957,48.1486346,16.3279645,4,,,,,POINT (16.3279645 48.1486346)
61855959,48.1484269,16.3291308,4,,,,,POINT (16.3291308 48.1484269)
61855960,48.1482092,16.3303185,4,,,,,POINT (16.3303185 48.1482092)
61856246,48.1510428,16.328933,4,,,,,POINT (16.328933 48.1510428)
61856247,48.1508319,16.3301073,4,,,,,POINT (16.3301073 48.1508319)
61856248,48.150622,16.3312934,4,,,,,POINT (16.3312934 48.150622)
61856558,48.1523122,16.326732,3,,,,,POINT (16.326732 48.1523122)
61856561,48.15079,16.3261296,3,,,,,POINT (16.3261296 48.15079)
61856564,48.1493055,16.3252537,3,,,,,POINT (16.3252537 48.1493055)
61857590,48.1482015,16.3237732,3,,,,,POINT (16.3237732 48.1482015)
61857593,48.1513958,16.3242158,3,,,,,POINT (16.3242158 48.1513958)
61857595,48.1518327,16.3241681,3,,,,,POINT (16.3241681 48.1518327)
61857601,48.1521972,16.3241369,3,,,,,POINT (16.3241369 48.1521972)
61858036,48.1412035,16.3236772,4,,,,,POINT (16.3236772 48.1412035)
61858039,48.141211,16.323778,4,,,,,POINT (16.323778 48.141211)
61858821,48.1384526,16.3230398,3,,,,,POINT (16.3230398 48.1384526)
61858822,48.1394537,16.3207843,4,,,,,POINT (16.3207843 48.1394537)
61858825,48.1377733,16.3242297,3,,,,,POINT (16.3242297 48.1377733)
61859191,48.1383986,16.3291726,3,,,,,POINT (16.3291726 48.1383986)
61859194,48.1448318,16.3332618,4,,,,,POINT (16.3332618 48.1448318)
61859524,48.1458282,16.3346583,3,,,,,POINT (16.3346583 48.1458282)
61861494,48.1342128,16.2750968,3,,,,,POINT (16.2750968 48.1342128)
61916513,48.2360778,16.3387954,3,,,,,POINT (16.3387954 48.2360778)
61916516,48.2348287,16.3426501,4,,,,,POINT (16.3426501 48.2348287)
61916928,48.2338554,16.3422464,4,,,,,POINT (16.3422464 48.2338554)
61916931,48.2371216,16.343158,4,,,,,POINT (16.343158 48.2371216)
61916932,48.2386717,16.3432375,3,,,,,POINT (16.3432375 48.2386717)
61917230,48.2361518,16.341294,3,,,,,POINT (16.341294 48.2361518)
61917232,48.236045,16.3430931,4,,,,,POINT (16.3430931 48.236045)
61917235,48.2357016,16.3487608,3,,,,,POINT (16.3487608 48.2357016)
61917807,48.2353092,16.3411424,4,,,,,POINT (16.3411424 48.2353092)
61917808,48.2371121,16.3414579,4,,,,,POINT (16.3414579 48.2371121)
61917809,48.2395948,16.341448,4,,,,,POINT (16.341448 48.2395948)
61918071,48.2338564,16.3408586,3,,,,,POINT (16.3408586 48.2338564)
61918427,48.2338521,16.3394192,4,,,,,POINT (16.3394192 48.2338521)
61918429,48.2359604,16.3392321,3,,,,,POINT (16.3392321 48.2359604)
61919120,48.2359219,16.3451118,4,,,,,POINT (16.3451118 48.2359219)
61919123,48.2344733,16.344573,4,,,,,POINT (16.344573 48.2344733)
61919128,48.2392603,16.3456708,4,,,,,POINT (16.3456708 48.2392603)
61919129,48.2380448,16.3452692,3,,,,,POINT (16.3452692 48.2380448)
61919130,48.2371285,16.3452031,4,,,,,POINT (16.3452031 48.2371285)
61920473,48.2330305,16.3377778,3,,,,,POINT (16.3377778 48.2330305)
61920477,48.2329341,16.3394176,4,,,,,POINT (16.3394176 48.2329341)
61920479,48.2328011,16.3418367,4,,,,,POINT (16.3418367 48.2328011)
61920480,48.2324029,16.3438079,4,,,,,POINT (16.3438079 48.2324029)
61920481,48.2318507,16.3465225,3,,,,,POINT (16.3465225 48.2318507)
61922005,48.2312488,16.3226644,3,,,,,POINT (16.3226644 48.2312488)
61922007,48.2319025,16.3228983,4,,,,,POINT (16.3228983 48.2319025)
61922011,48.2363875,16.3255258,3,,,,,POINT (16.3255258 48.2363875)
61922604,48.2373572,16.3226973,3,traffic_signals,,,,POINT (16.3226973 48.2373572)
61922605,48.2316822,16.3195614,3,,,,,POINT (16.3195614 48.2316822)
61922606,48.2323324,16.3198384,4,,,,,POINT (16.3198384 48.2323324)
61923110,48.2315062,16.3208544,3,,,,,POINT (16.3208544 48.2315062)
61923113,48.2321528,16.3211262,4,,,,,POINT (16.3211262 48.2321528)
61923120,48.2370071,16.3239081,3,,,,,POINT (16.3239081 48.2370071)
61923785,48.2339292,16.317537,3,,,,,POINT (16.317537 48.2339292)
61923786,48.2339158,16.3194023,1,,,,,POINT (16.3194023 48.2339158)
61923787,48.2339023,16.3205216,3,,,,,POINT (16.3205216 48.2339023)
61923788,48.2336684,16.3218625,4,,,,,POINT (16.3218625 48.2336684)
61923790,48.233392,16.3234162,4,,,,,POINT (16.3234162 48.233392)
61924926,48.2345916,16.3208818,4,,,,,POINT (16.3208818 48.2345916)
61924933,48.2343643,16.322154,4,,,,,POINT (16.322154 48.2343643)
61925463,48.2355599,16.3214844,3,,,,,POINT (16.3214844 48.2355599)
61925465,48.2352395,16.3227094,4,,,,,POINT (16.3227094 48.2352395)
61925466,48.2348302,16.3241822,4,,,,,POINT (16.3241822 48.2348302)
61925470,48.2339929,16.3276808,3,,,,,POINT (16.3276808 48.2339929)
61925799,48.2364667,16.3220843,4,,,,,POINT (16.3220843 48.2364667)
61925802,48.2360781,16.3232744,4,,,,,POINT (16.3232744 48.2360781)
61925803,48.2356147,16.3247177,4,,,,,POINT (16.3247177 48.2356147)
61925804,48.2351876,16.3260294,4,,,,,POINT (16.3260294 48.2351876)
61926193,48.2331193,16.3248966,4,,,,,POINT (16.3248966 48.2331193)
61926195,48.2344675,16.3255623,4,,,,,POINT (16.3255623 48.2344675)
61927456,48.2416262,16.3102093,3,,,,,POINT (16.3102093 48.2416262)
61927460,48.243531,16.3069482,3,,,,,POINT (16.3069482 48.243531)
61927465,48.2473426,16.307732,3,,,,,POINT (16.307732 48.2473426)
61927950,48.2469622,16.3077251,3,,,,,POINT (16.3077251 48.2469622)
61928776,48.2466248,16.3094866,3,,,,,POINT (16.3094866 48.2466248)
61928782,48.2447748,16.3091763,3,,,,,POINT (16.3091763 48.2447748)
61928785,48.2440359,16.3104276,3,,,,,POINT (16.3104276 48.2440359)
61928804,48.2427494,16.3177238,3,,,,,POINT (16.3177238 48.2427494)
61928808,48.2434884,16.3176229,3,,,,,POINT (16.3176229 48.2434884)
61928816,48.2436622,16.3206942,3,,,,,POINT (16.3206942 48.2436622)
61929259,48.2425015,16.3140146,4,,,,,POINT (16.3140146 48.2425015)
61929261,48.2416364,16.3164876,3,,,,,POINT (16.3164876 48.2416364)
61929842,48.2365837,16.3173618,3,,,,,POINT (16.3173618 48.2365837)
61930584,48.2321658,16.3116165,3,,,,,POINT (16.3116165 48.2321658)
61930586,48.2323999,16.3135909,3,,,,,POINT (16.3135909 48.2323999)
61932068,48.2278972,16.3247772,4,,,,,POINT (16.3247772 48.2278972)
61961669,48.2301408,16.4680325,3,,,,,POINT (16.4680325 48.2301408)
61961871,48.2257293,16.4648058,3,,,,,POINT (16.4648058 48.2257293)
61961875,48.2294622,16.4683817,3,,,,,POINT (16.4683817 48.2294622)
61962174,48.2277848,16.4699881,3,,,,,POINT (16.4699881 48.2277848)
61962176,48.2299677,16.467777,4,,,,,POINT (16.467777 48.2299677)
61962640,48.2275802,16.4620799,3,,,,,POINT (16.4620799 48.2275802)
61962645,48.232129,16.4669936,3,,,,,POINT (16.4669936 48.232129)
61962647,48.2323285,16.4682664,3,,,,,POINT (16.4682664 48.2323285)
61962976,48.2272813,16.4629285,3,,,,,POINT (16.4629285 48.2272813)
61962982,48.2312528,16.4667373,3,,,,,POINT (16.4667373 48.2312528)
61963432,48.2268516,16.4641525,4,,,,,POINT (16.4641525 48.2268516)
61963433,48.2277431,16.4616255,1,,,,,POINT (16.4616255 48.2277431)
61963560,48.2279717,16.4644114,3,,,,,POINT (16.4644114 48.2279717)
61963562,48.2298994,16.4662288,3,,,,,POINT (16.4662288 48.2298994)
61963799,48.2307661,16.464288,1,,,,,POINT (16.464288 48.2307661)
61963801,48.2305762,16.4647118,4,,,,,POINT (16.4647118 48.2305762)
61963802,48.2302244,16.4655188,4,,,,,POINT (16.4655188 48.2302244)
61963803,48.2294926,16.4670814,3,,,,,POINT (16.4670814 48.2294926)
61964172,48.2286984,16.4623361,1,,,,,POINT (16.4623361 48.2286984)
61964173,48.2285409,16.4627936,4,,,,,POINT (16.4627936 48.2285409)
61964174,48.2282376,16.4636347,4,,,,,POINT (16.4636347 48.2282376)
61964186,48.2277292,16.465103,3,,,,,POINT (16.465103 48.2277292)
61964421,48.2308794,16.4661789,4,,,,,POINT (16.4661789 48.2308794)
61964564,48.2241397,16.4718552,1,,,,,POINT (16.4718552 48.2241397)
61964566,48.2264203,16.4653679,4,,,,,POINT (16.4653679 48.2264203)
61965391,48.2265454,16.4720958,4,,,,,POINT (16.4720958 48.2265454)
61965741,48.2248277,16.4698374,4,,,,,POINT (16.4698374 48.2248277)
61967318,48.2630667,16.4366775,3,,,,,POINT (16.4366775 48.2630667)
61967661,48.2478776,16.4435765,3,,,,,POINT (16.4435765 48.2478776)
61967662,48.2465332,16.4463413,3,,,,,POINT (16.4463413 48.2465332)
61967663,48.2464346,16.446566,3,,,,,POINT (16.446566 48.2464346)
61967861,48.2469667,16.442854,4,,,,,POINT (16.442854 48.2469667)
61967863,48.2448589,16.4417053,3,,,,,POINT (16.4417053 48.2448589)
61968913,48.1963392,16.3961128,3,,,,,POINT (16.3961128 48.1963392)
61969017,48.195425,16.3966684,3,,,,,POINT (16.3966684 48.195425)
61969137,48.192811,16.3960488,3,,,,,POINT (16.3960488 48.192811)
61969142,48.194287,16.3932494,4,,,,,POINT (16.3932494 48.194287)
61969235,48.1981518,16.3933843,3,,,,,POINT (16.3933843 48.1981518)
61969236,48.19834,16.393299,1,,,,,POINT (16.393299 48.19834)
61969391,48.1966787,16.394042,4,,,,,POINT (16.394042 48.1966787)
61969535,48.1977534,16.3923065,3,,,,,POINT (16.3923065 48.1977534)
61969537,48.1966109,16.3923304,4,,,,,POINT (16.3923304 48.1966109)
61970143,48.2869779,16.4450568,3,crossing,,,,POINT (16.4450568 48.2869779)
61973174,48.2683841,16.4527774,4,,,,,POINT (16.4527774 48.2683841)
61973721,48.268491,16.4512453,3,,,,,POINT (16.4512453 48.268491)
61973795,48.2683727,16.4482014,3,,,,,POINT (16.4482014 48.2683727)
61984437,48.1605136,16.3300039,3,,,,,POINT (16.3300039 48.1605136)
61984745,48.1621312,16.3311979,3,,,,,POINT (16.3311979 48.1621312)
61984753,48.1590974,16.3343523,3,,,,,POINT (16.3343523 48.1590974)
61985117,48.1611504,16.330429,3,,,,,POINT (16.330429 48.1611504)
61985124,48.1595829,16.3330961,3,,,,,POINT (16.3330961 48.1595829)
61985693,48.1562281,16.3209491,3,,,,,POINT (16.3209491 48.1562281)
61985695,48.156252,16.3227057,3,,,,,POINT (16.3227057 48.156252)
61985806,48.1556927,16.3259655,4,,,,,POINT (16.3259655 48.1556927)
61985811,48.1557482,16.3234005,3,,,,,POINT (16.3234005 48.1557482)
61985866,48.1553955,16.3247116,3,,,,,POINT (16.3247116 48.1553955)
61985896,48.1555963,16.3239711,3,,,,,POINT (16.3239711 48.1555963)
61985990,48.156115,16.3233705,3,,,,,POINT (16.3233705 48.156115)
62059113,48.1822305,16.261117,3,,,,,POINT (16.261117 48.1822305)
62063751,48.180297,16.2595084,3,,,,,POINT (16.2595084 48.180297)
62592209,48.1777153,16.357414,4,,,,,POINT (16.357414 48.1777153)
62592357,48.1774007,16.3581038,3,,,,,POINT (16.3581038 48.1774007)
62592633,48.1789266,16.363991,4,,,,,POINT (16.363991 48.1789266)
62592634,48.1794665,16.3640731,4,,,,,POINT (16.3640731 48.1794665)
62592743,48.17946,16.3661303,4,,,,,POINT (16.3661303 48.17946)
62593275,48.1696646,16.3605065,3,,,,,POINT (16.3605065 48.1696646)
62593276,48.1706588,16.3607455,4,,,,,POINT (16.3607455 48.1706588)
62593278,48.1741975,16.3615456,4,,,,,POINT (16.3615456 48.1741975)
62593279,48.1749168,16.361649,4,,,,,POINT (16.361649 48.1749168)
62593505,48.1741383,16.3623602,4,,,,,POINT (16.3623602 48.1741383)
62593506,48.1748474,16.3624687,4,,,,,POINT (16.3624687 48.1748474)
62593507,48.1757278,16.3625964,4,,,,,POINT (16.3625964 48.1757278)
62593508,48.176369,16.3626953,4,,,,,POINT (16.3626953 48.176369)
62593893,48.1690309,16.3642287,4,,,,,POINT (16.3642287 48.1690309)
62593894,48.1688562,16.3654088,3,,,,,POINT (16.3654088 48.1688562)
62593896,48.1693508,16.3623507,4,,,,,POINT (16.3623507 48.1693508)
62593997,48.169348,16.3592316,3,,,,,POINT (16.3592316 48.169348)
62594344,48.1815284,16.3677455,3,,,,,POINT (16.3677455 48.1815284)
62594610,48.1784436,16.372414,3,,,,,POINT (16.372414 48.1784436)
62594611,48.1794422,16.3724159,4,,,,,POINT (16.3724159 48.1794422)
62594613,48.1799583,16.3724123,4,,,,,POINT (16.3724123 48.1799583)
62594614,48.1813383,16.3724295,3,,,,,POINT (16.3724295 48.1813383)
62594842,48.1789259,16.3711738,3,,,,,POINT (16.3711738 48.1789259)
62594844,48.1799703,16.3711946,4,,,,,POINT (16.3711946 48.1799703)
62594845,48.1813999,16.3712027,3,,,,,POINT (16.3712027 48.1813999)
62594848,48.1785191,16.3711713,3,,,,,POINT (16.3711713 48.1785191)
62594851,48.1794451,16.3711727,4,,,,,POINT (16.3711727 48.1794451)
62595127,48.1779525,16.378018,3,,,,,POINT (16.378018 48.1779525)
62595130,48.182952,16.3772089,3,,,,,POINT (16.3772089 48.182952)
62595548,48.1750914,16.3813984,6,,,,,POINT (16.3813984 48.1750914)
62595549,48.1767011,16.3816373,4,,,,,POINT (16.3816373 48.1767011)
62595552,48.1777235,16.3817954,3,,,,,POINT (16.3817954 48.1777235)
62595827,48.1762683,16.3789226,4,,,,,POINT (16.3789226 48.1762683)
62595828,48.176173,16.3802192,4,,,,,POINT (16.3802192 48.176173)
62595829,48.1760909,16.3815549,4,,,,,POINT (16.3815549 48.1760909)
62595831,48.1756866,16.3848201,3,,,,,POINT (16.3848201 48.1756866)
62596460,48.1692331,16.3691949,3,,,,,POINT (16.3691949 48.1692331)
62596463,48.1710378,16.3698753,4,,,,,POINT (16.3698753 48.1710378)
62596465,48.1717509,16.3701351,4,,,,,POINT (16.3701351 48.1717509)
62596468,48.1735935,16.3704053,3,,,,,POINT (16.3704053 48.1735935)
62596470,48.175165,16.3706653,4,,,,,POINT (16.3706653 48.175165)
62596471,48.175806,16.3707668,4,,,,,POINT (16.3707668 48.175806)
62596473,48.1774391,16.371005,3,,,,,POINT (16.371005 48.1774391)
62596484,48.1703707,16.3696649,4,,,,,POINT (16.3696649 48.1703707)
62596487,48.1742923,16.3705272,4,,,,,POINT (16.3705272 48.1742923)
62597125,48.16357,16.3629047,4,traffic_signals,,,,POINT (16.3629047 48.16357)
62597127,48.1631666,16.3675546,4,traffic_signals,,,,POINT (16.3675546 48.1631666)
62597361,48.1686006,16.3506969,3,,,,,POINT (16.3506969 48.1686006)
62597362,48.167736,16.3520177,3,,,,,POINT (16.3520177 48.167736)
62597365,48.165957,16.3548748,3,,,,,POINT (16.3548748 48.165957)
62597369,48.164903,16.3580328,3,,,,,POINT (16.3580328 48.164903)
62598141,48.1771419,16.3568342,3,,,,,POINT (16.3568342 48.1771419)
62598523,48.1727692,16.353733,4,,,,,POINT (16.353733 48.1727692)
62598716,48.1709236,16.3531542,3,,,,,POINT (16.3531542 48.1709236)
62599029,48.1713916,16.3335332,5,,,,,POINT (16.3335332 48.1713916)
62599176,48.1714531,16.3327484,4,,,,,POINT (16.3327484 48.1714531)
62599287,48.1711623,16.3361673,3,,,,,POINT (16.3361673 48.1711623)
62599720,48.1727221,16.3318085,3,bus_stop,,F,,POINT (16.3318085 48.1727221)
62599721,48.1726645,16.3375827,4,,,,,POINT (16.3375827 48.1726645)
62599722,48.1720632,16.3415991,4,,,,,POINT (16.3415991 48.1720632)
62599802,48.1727998,16.3338195,3,,,,,POINT (16.3338195 48.1727998)
62599878,48.1727404,16.3356495,3,,,,,POINT (16.3356495 48.1727404)
62600168,48.1747205,16.3260069,3,,,,,POINT (16.3260069 48.1747205)
62600259,48.1745809,16.3271696,3,,,,,POINT (16.3271696 48.1745809)
62600933,48.1666404,16.3111718,3,,,,,POINT (16.3111718 48.1666404)
62600938,48.1709045,16.313271,3,,,,,POINT (16.313271 48.1709045)
62601093,48.1673348,16.3160061,3,,,,,POINT (16.3160061 48.1673348)
62601096,48.1682383,16.3121637,4,,,,,POINT (16.3121637 48.1682383)
62601416,48.1614725,16.3179023,4,,,,,POINT (16.3179023 48.1614725)
62601419,48.1603667,16.3232682,3,,,,,POINT (16.3232682 48.1603667)
62601426,48.1615322,16.3176933,4,,,,,POINT (16.3176933 48.1615322)
62601829,48.1553176,16.3067173,3,,,,,POINT (16.3067173 48.1553176)
62602259,48.1556007,16.3112672,4,,,,,POINT (16.3112672 48.1556007)
62602376,48.1580987,16.3083292,1,,,,,POINT (16.3083292 48.1580987)
62602377,48.1570566,16.3091593,4,,,,,POINT (16.3091593 48.1570566)
62602379,48.1552614,16.3105061,3,,,,,POINT (16.3105061 48.1552614)
62602527,48.1564242,16.3082771,4,,,,,POINT (16.3082771 48.1564242)
62602528,48.1546875,16.3094704,3,,,,,POINT (16.3094704 48.1546875)
62602775,48.1541745,16.3086637,3,,,,,POINT (16.3086637 48.1541745)
62605664,48.2608412,16.4516795,4,traffic_signals,,,,POINT (16.4516795 48.2608412)
62605670,48.2571838,16.4632679,3,,,,,POINT (16.4632679 48.2571838)
62606200,48.2645616,16.4558548,4,,,,,POINT (16.4558548 48.2645616)
62606493,48.2579505,16.4608076,4,,,,,POINT (16.4608076 48.2579505)
62606495,48.2544393,16.4582187,3,,,,,POINT (16.4582187 48.2544393)
62606734,48.2549135,16.4567238,4,,,,,POINT (16.4567238 48.2549135)
62607399,48.2563242,16.4136999,3,,,,,POINT (16.4136999 48.2563242)
62607494,48.2561522,16.4136756,4,,,,,POINT (16.4136756 48.2561522)
62607496,48.2551492,16.416463,3,,,,,POINT (16.416463 48.2551492)
62607803,48.2540855,16.4143976,3,,,,,POINT (16.4143976 48.2540855)
62608172,48.2517827,16.4050488,3,crossing,,,,POINT (16.4050488 48.2517827)
62608818,48.251491,16.4060332,3,,,,,POINT (16.4060332 48.251491)
62609149,48.2578391,16.4039257,3,,,,,POINT (16.4039257 48.2578391)
62609437,48.2575571,16.4305893,3,,,,,POINT (16.4305893 48.2575571)
62609524,48.2627877,16.4324202,3,,,,,POINT (16.4324202 48.2627877)
62609711,48.2593274,16.4336532,3,,,,,POINT (16.4336532 48.2593274)
62609935,48.2613948,16.434087,3,,,,,POINT (16.434087 48.2613948)
62609936,48.2613766,16.4345348,3,,,,,POINT (16.4345348 48.2613766)
62609943,48.2581815,16.4335082,3,,,,,POINT (16.4335082 48.2581815)
62609949,48.2629621,16.4347252,3,,,,,POINT (16.4347252 48.2629621)
62610287,48.2506173,16.4363241,3,,,,,POINT (16.4363241 48.2506173)
62610440,48.2581692,16.4424688,3,,,,,POINT (16.4424688 48.2581692)
62610443,48.2569387,16.4461223,3,,,,,POINT (16.4461223 48.2569387)
62610644,48.2574411,16.4419481,3,,,,,POINT (16.4419481 48.2574411)
62610948,48.2616879,16.4462908,2,,,,,POINT (16.4462908 48.2616879)
